Name,Ticker,Sub-Sector,Market Cap,Close Price,PE Ratio,Return on Equity,Return on Assets,Net Profit Margin,5Y Avg EBITDA Margin,EBITDA Margin,1Y Return vs Nifty,5Y CAGR,Debt to Equity,Long Term Debt to Equity,Net Income / Liabilities,5Y Historical Revenue Growth,5Y Historical EBITDA Growth,5Y Hist Op. Cash Flow Growth,5Y Historical EPS Growth,Forward PE Ratio,Enterprise Value,PB Ratio,Dividend Yield,PE Premium vs Sector,Domestic Institutional Holding,Mutual Fund Holding,Promoter Holding,Foreign Institutional Holding,Retail Investor Holding,Pledged Promoter Holdings,Insurance Firms Holding,No. of Shareholders,Total Revenue,Net Income,PBT,Earnings Per Share,EBITDA,Long Term Investments,Reserves & Surplus,Cash and Equivalent,Book Value,Free Cash Flow,Operating Cash Flow
UCO Bank,UCOBANK,Public Banks,14167.81043856,11.9,84.8168728362085,0.79892806658115,0.0682849108599628,0.919498723468888,-19.2290921659244,0.324444772277625,-24.5602904962644,-19.7258438239769,,,0.0723964015035762,-2.05833461346946,,,,,-9432.43956144,0.626716512642211,,221.485123033659,1.28537754764391,0.0415120973738676,95.3910205782908,0.0669022413950606,,,,,,,,,,,,,,,
Brightcom Group Ltd,BCG,Advertising,14119.851470205,74.35,29.2330416972837,15.8726403081135,13.889256321925,16.7908865265485,29.8158893260741,30.8073363878441,1604.96606278009,81.1637073058813,0,0,112.734274711168,4.98181343310651,5.63901294529785,13.6820169697773,12.5306939384136,,13993.331470205,4.33176099907811,0.0179765169651827,257.013643695136,0.0022214077079432,0,19.7417225702887,11.5522506184154,,,,,,,,,,,,,,,
Narayana Hrudayalaya Ltd,NH,Hospitals & Diagnostic Centres,14026.30378254,687.9,-981.546800737567,-1.26610877548943,-0.50315926980288,-0.5473984210103,11.1851770928348,8.0374483342463,62.460624993178,16.9113672075667,73.6648168305348,60.0872575435842,,10.19297634619,5.50926703011574,12.1653635203304,,43.4678088753114,14610.43378254,12.5143232477472,,-2769.62378841004,18.9644512261754,14.6103902585938,63.8506638484354,10.8004155239084,,,,,,,,,,,,,,,
G R Infraprojects Ltd,GRINFRA,Construction & Engineering,14016.0388896,1422.35,14.7041952261855,27.2063797419219,10.6505946824124,12.0552324919628,23.4651336684535,24.192165363592,-16.098752034726,,113.688087778233,90.5611264236702,15.5344995616051,31.2715278811686,42.9840661132248,,57.4021765170965,,17609.5388896,3.5215912667995,,-75.505207321602,7.47797603884868,6.80960224952143,86.5397546215439,2.55084523049724,,,,,,,,,,,,,,,
ZF Commercial Vehicle Control Systems India Lt,WABCOINDIA,Auto Parts,13834.38674208,7408.65,133.266416935555,5.33598564871215,4.43914193409066,5.45682010523605,15.8774574758238,12.8606647427709,3.92603492700812,6.0883888532351,0,0,20.7657378328099,0.316376041808808,-5.61939272954856,-10.5831662594371,-12.5849541676993,107.730585897697,12737.29674208,6.92966677122821,0.150815086992884,111.017834052562,16.2971678417241,14.6638812829299,74.999978911389,0.78457013818945,,,,,,,,,,,,,,,
IRB Infrastructure Developers Ltd,IRB,Construction & Engineering,13826.2905,224.35,118.022112676056,1.72486776381901,0.28905695507675,2.13484026511017,48.0325490147191,46.2976967779675,87.1168276754189,-1.33546715889805,269.614550260333,239.215333940995,0.341839590130977,0.86930285772906,-1.8810572953794,-18.0129380887254,-28.7741873065034,44.5330820479296,29780.5405,2.00358662873853,,96.605603842794,5.70147623778771,1.71188160291439,34.0242752111277,48.153174863388,,,,,,,,,,,,,,,
KIOCL Ltd,KIOCL,Iron & Steel,13805.06614564,229,45.8365965390796,15.4375281912494,12.3849117742605,12.1549904553581,8.93719888359115,18.2772829451577,46.1400010648135,76.9507102767794,6.05994994939552,5.4345691569444,60.7266715057666,44.1692410201281,,,,,12470.54614564,6.95122641384901,0.721989874532247,88.1532603362488,0.139241048773033,0.0086472900412507,99.033573277176,0.0000240229924653233,,,,,,,,,,,,,,,
IIFL Wealth Management Ltd,IIFLWAM,Asset Management,13780.959056335,1582.75,37.3275523614806,12.6885112934933,3.39331227314882,22.2534990536582,29.9544193320151,31.8193873491579,18.7927978012139,,166.620340409581,149.602336823716,6.24573892713163,32.6007039710113,29.2958510771883,13.9897952634088,22.0164273810375,25.100011147995,17704.409056335,4.87343703919873,4.46398097175397,41.4842632391061,3.14517532968973,2.44515123437343,23.1505479919212,22.6902859419903,,,,,,,,,,,,,,,
Indiamart Intermesh Ltd,INDIAMART,Online Services,13732.3468854,4431,49.0861698791822,29.6678066756807,15.3950710018958,36.9984394424313,13.4336911695225,54.4965218081308,-61.6571744453415,,3.93695410611525,3.26279261774547,31.0640802140819,23.8930875901901,,,,41.534327097621,11500.5968854,8.52469559398842,0.331148356355225,363.646816762314,5.33133882382918,4.4095756086769,49.5249533005106,26.5348995212562,,,,,,,,,,,,,,,
Nuvoco Vistas Corporation Ltd,NUVOCO,Cement,13470.144310395,379.85,-519.48107637469,-0.411490307443383,-0.155493390181661,-0.344690529584479,16.7494594172753,19.8645697217352,-16.098752034726,,106.389375890941,77.1509560715046,,,,,,,20349.864310395,1.83924894867567,,-2232.40217605485,16.6548487266297,10.0409136728494,71.0293105324158,7.27529199251959,,,,,,,,,,,,,,,
Angel One Ltd,ANGELONE,Investment Banking & Brokerage,13415.24138541,1644.6,45.193509585669,34.4677836996784,8.47626295147223,22.8517760088685,20.4801515245261,32.9727940383994,418.035707205287,,103.57824933687,0.625110521662229,8.0600840655581,22.9562887707257,45.8217948996524,,54.263504616846,,12709.26138541,11.8613982187533,0.784398021465672,71.2989468207459,8.57133486583114,7.84074908012986,43.6755558103075,5.43846423739248,,,,,,,,,,,,,,,
Suven Pharmaceuticals Ltd,SUVENPHAR,Pharmaceuticals,13321.38414748,521.8,36.7669025929565,35.7746214645754,27.3730017225227,33.6200577160408,,47.4134491365792,-8.08798821771088,344.709660713104,12.1137185491315,3.0767015861993,123.389184034873,,,,,30.8580201323177,13274.18414748,11.2815644747927,0.382189948404357,-0.000898872518998717,5.93626799126271,5.24422576059526,60.0004031976813,8.2479208175064,,,,,,,,,,,,,,,
Exide Industries Ltd,EXIDEIND,Batteries,13285.5,154.85,16.4038770218546,11.7098913809618,3.05457463944969,5.27026798391914,11.3591392645911,10.8083116531553,-33.3797349407089,-6.74001591120721,6.95102405004311,5.83139418104008,3.79190099762719,9.86989366707076,5.91188607650433,7.41364045121429,3.03621370348131,17.0616705627051,11950.24,1.81533349092504,1.27959053103007,-72.6738144732521,20.6092227058824,9.63438023529412,45.9946665882353,9.62640905882353,,,,,,,,,,,,,,,
Motilal Oswal Financial Services Ltd,MOTILALOFS,Diversified Financials,13132.70422015,870.25,10.5445455218194,32.7291361447445,10.3249526943986,34.3000903322464,26.1914115970991,41.4209152198819,13.0280377864774,4.18658693008873,126.862621887088,88.6867836069665,13.0363378300299,27.4295058076651,42.1115469326306,,47.8182550238927,10.7777543116771,15384.85422015,2.92633835591698,1.11645226711978,-60.0325453997525,2.86368421541126,2.81558536477879,70.3953137111131,10.244093751271,,,,,,,,,,,,,,,
Radico Khaitan Ltd,RADICO,Alcoholic Beverages,12878.798888925,956.65,46.4686952513981,16.6164545767946,10.6654403558867,11.3669454230768,15.8400988649057,17.6084094479147,63.6888818686756,50.4999493926293,15.2467218097952,0.0150593169763122,30.0775950946878,7.5377165642569,13.133646744973,,28.7132391806251,43.9161896936527,13022.178888925,7.18318202749998,0.248908177513095,5.35714317046882,18.605393511584,17.256113793159,40.2695457855923,20.4816659424533,,,,,,,,,,,,,,,
BSE Ltd,BSE,Stock Exchanges & Ratings,12719.7,938.05,87.7826086956522,5.82657788071801,3.18361831734017,20.7652622527945,42.0162552030903,31.6337059329321,380.530560592116,24.5531835033216,0,0,6.90993714770766,-0.153773583316086,-3.65715324877973,,20.6610384389055,17.4056668828897,9769.51,5.02735069760089,0.74334318969787,232.72628208346,1.61126113751426,0.76695700545863,0,10.8050881949362,,,,,,,,,,,,,,,
Glenmark Pharmaceuticals Ltd,GLENMARK,Pharmaceuticals,12524.03360406,455.75,12.9101769980723,14.7717444268486,6.41526453236731,8.78808989110122,19.3650566930392,19.7409294037608,-16.6660041346496,-12.5145808301781,66.353966717061,55.0489221831524,11.3986623676938,7.8029218495725,8.38175381114135,26.8186438859005,5.06751754004413,11.2620221334088,16071.95360406,1.77286766720175,0.563253351357441,-64.8867322467562,10.8661783224043,6.59628756974263,46.6451242641285,24.1758010425528,,,,,,,,,,,,,,,
Amber Enterprises India Ltd,AMBER,Home Electronics & Appliances,12460.95253573,3691.7,152.745189209732,5.81918304604774,2.51657304323953,2.66286288769496,8.3730777384565,8.300637807561,-2.65458757034149,,24.3028592674765,10.7836623736004,4.19676111694139,22.9116099031833,16.8310814300813,7.74169327853029,17.6566532433005,73.9572074520814,12553.29253573,7.59522411252385,,112.628246378485,9.27050791733335,9.27050791733335,40.2663539992054,29.0646559741336,,,,,,,,,,,,,,,
BASF India Ltd,BASF,Diversified Chemicals,12442.2407898,2891.35,22.5154101261287,36.4743426849673,11.0810106276318,5.50405625469993,6.78444201232667,10.4725574075826,22.9385396870407,18.9748412792128,15.9807406992694,5.06228480250819,16.4567177691217,15.3134224444383,30.2220389811323,19.4257343601677,,11.499114801002,12554.5607898,6.96595514923159,0.347887159003421,-7.57717319986742,6.892271894328,3.08758747704782,73.3342974714016,1.8834606580843,,,,,,,,,,,,,,,
Birlasoft Ltd,BSOFT,IT Services & Consulting,12408.22856039,443.75,38.6753999326435,15.7564655384102,11.2933117672838,8.97501888270345,14.2634393025024,15.3358323775422,65.0236969448659,27.1068380108301,5.87676725047478,4.58177748011413,39.3893260978994,1.90722910494976,3.97548967176198,6.3544192376447,4.45797742272129,26.6435447480543,11438.01856039,5.69200462415938,0.78214333679996,-0.233705923080119,21.3592358542833,18.3003890315932,40.5517176823877,17.3893003988942,,,,,,,,,,,,,,,
J B Chemicals and Pharmaceuticals Ltd,JBCHEPHARM,Pharmaceuticals,12403.00374753,1602.8,27.6877483425529,27.554645186887,22.1480044003313,20.7879715996102,22.5221726592403,31.2214023852615,19.1586319315187,36.4422080829619,1.79989412387507,0,107.236731860293,11.1813961145564,20.5661836688884,17.5234689624215,24.776738090001,30.5593207444243,11743.53374753,6.83948944962613,1.02810143934202,-24.69450099858,16.2555824539803,13.7453218951862,53.9999995082949,9.12286839214521,,,,,,,,,,,,,,,
Apollo Tyres Limited,APOLLOTYRE,Tires & Rubber,12305.08082875,188.55,35.1372953419474,3.27700877034972,1.42793010074206,1.99812739745333,12.6456559943009,13.3470003269352,-32.3359799334377,-1.65422143524856,56.2232536028167,42.0180492575021,2.43170971690928,7.94041380944535,2.00241494580635,2.88516590921077,-23.4407251751611,16.1887127616779,16502.92082875,1.07532474320837,1.80645161290323,102.90498460179,18.3895959745587,14.310326661047,37.3350731869324,19.659415528567,,,,,,,,,,,,,,,
Fine Organic Industries Ltd,FINEORG,Specialty Chemicals,12279.78028764,3957.55,102.050862525056,17.8213862559242,13.3772831875132,10.4605674942625,21.0692401042188,18.6956672925795,61.5610612172044,,12.1906871189129,7.75708856260083,55.8375870069605,11.4946332958479,6.94075705399437,3.28621009907948,8.34004989317103,63.263230200021,12105.28028764,16.7880407508818,0.27464639276931,318.905502459044,11.2063297114127,10.4010355389711,75,7.26067430711622,,,,,,,,,,,,,,,
Alok Industries Ltd,ALOKINDS,Textiles,12214.49138646,24.8,-2.15297063914251,,-43.7224823227945,-63.7644411625536,-36.866334058742,-41.2466239796073,8.52436354316348,52.5689246543539,,,,-7.33384517815527,,,,,36116.90138646,-0.691774612341456,,99.8220026187574,0.738561258637435,0.0215063504233337,74.9982856066751,1.45484341474084,,,,,,,,,,,,,,,
Bajaj Electricals Ltd,BAJAJELEC,Home Electronics & Appliances,12196.67305467,1048.45,64.0110898219268,13.0217872666139,4.31334331645713,4.09428853839875,6.14578815213278,8.00141819588296,-2.27289165040289,28.0620988061746,34.6907611691579,3.0198386800403,7.08464089712514,0.0774066416548536,3.74841200288636,16.6411240984913,9.86426325840106,59.8369066663571,12682.55305467,7.7280707214221,,105.292132717297,11.6066558497931,11.2516872858582,63.0083315137935,11.7485969394854,,,,,,,,,,,,,,,
Brigade Enterprises Ltd,BRIGADE,Real Estate,12184.347754345,521.85,-263.047231311419,-1.88660801564028,-0.355427598891669,-2.30108894364519,27.3155027962996,22.7843573642795,92.9757671960433,27.9290447159889,200.235455545587,159.705842951151,,-0.576108962353361,-2.63676790094076,18.8419182217063,,173.599295052463,16621.617754345,4.9463314622784,0.20770910770316,-388.388274334928,23.8607290839126,21.8834842591055,43.912195944323,13.9250499042046,,,,,,,,,,,,,,,
Bank of Maharashtra Ltd,MAHABANK,Public Banks,12013.936157895,17.85,21.0228641186677,4.92275859514407,0.312241808160199,3.93703987951955,-13.1775650345439,5.2329899236801,-21.9035013750954,-11.564862354957,,,0.309665870054778,0.59616308578927,5.37485719768875,-3.37083148668211,-2.7188946677571,,-927.853842104998,0.976084911705444,,-20.3161136256306,3.70066232054873,0.0763778725756751,90.9684445302553,0.122319907080102,,,,,,,,,,,,,,,
TTK Prestige Ltd,TTKPRESTIG,Home Electronics & Appliances,11920.80572,848.75,50.3454925247065,16.8306275056154,12.3328376516669,10.6296632159243,15.2146538740538,16.2753530800794,1.422467555144,11.2194566258095,5.550793682434,5.08302270416808,44.3948626605419,7.25807442270574,13.3702459929134,29.2713647177342,15.6468628069775,37.7439894429241,11422.81572,7.92074851329891,0.581395348837209,104.162326073492,13.0922889329665,13.0903410780526,70.4085127896875,9.56650777461039,,,,,,,,,,,,,,,
MedPlus Health Services Ltd,MEDPLUS,Online Services,11910.28563508,998.85,186.53540540454,10.1332317629602,4.38173601841911,2.06579483761592,5.13180261857409,7.70701626105695,-16.098752034726,,80.7293020202158,54.7263749640957,7.65073811349699,12.1553699877951,39.2788654181931,,40.023365144846,,12382.42563508,16.2906890003967,,1101.90065693498,27.7205587435756,11.5412891168732,40.4281980682964,3.41952548846042,,,,,,,,,,,,,,,
CreditAccess Grameen Ltd,CREDITACC,Consumer Finance,11859.52877522,799.2,88.4907385108196,4.03702058121408,0.969422538242168,5.43455781871559,26.6316185269667,9.10233691663252,0.038717993610877,,288.204289349328,288.204289349328,1.18992866820683,39.5050077739918,11.1778388869755,,-4.74360163626607,41.1827890749354,20421.30877522,3.12390455518678,,235.410337662737,10.0406429444611,10.0130229530486,73.8893363589681,8.83549968199587,,,,,,,,,,,,,,,
Gujarat Narmada Valley Fertilizers & Chemicals,GNFC,Fertilizers & Agro Chemicals,11800.94819319,762.45,16.9322737544874,12.2621616557393,8.28967166025369,12.9884530518532,20.5045220812496,23.1192414348332,134.007857773376,24.1509834899554,0.0669061665732837,0.0173033189413665,29.9692545849369,2.23588419080536,8.75931377565527,13.5954541649056,31.1153101693458,,10282.04819319,1.94471971806961,1.0536020018438,-30.4952210163229,6.60986194956886,1.16431551262372,41.1833832208041,17.2730415731025,,,,,,,,,,,,,,,
UTI Asset Management Company Ltd,UTIAMC,Asset Management,11748.010731925,949.7,23.774660484731,16.4164476766012,14.4694171267604,41.2253989971885,48.1760370075634,53.2950118051442,52.7518124598958,,0,0,115.485650182294,9.84326427102427,12.5638437664592,3.16916224845736,16.276660146664,18.9849800151881,11553.160731925,3.62932332765673,1.83471912750527,-9.88585884583184,61.2901415740652,14.7503957179452,0,28.4323984959798,,,,,,,,,,,,,,,
TV18 Broadcast Ltd,TV18BRDCST,TV Channels & Broadcasters,11709.0798928,68.6,25.7031717545824,9.14876610648757,5.47832031848937,9.86152091040746,12.0713740018415,20.1291490149303,103.773042837069,9.38808036742529,16.6731721346837,0.00354843710021728,15.8856636723763,36.9411212985789,41.2836872995958,58.2179228649231,18.5172987863275,20.6812188303766,13409.4098928,2.18678597373783,,238.054352793671,0.190141551119573,0.121906880990515,60.4027163697038,14.0875935311049,,,,,,,,,,,,,,,
Redington (India) Ltd,REDINGTON,Technology Hardware,11635.88849109,149.85,15.3834509857217,15.1326424455826,5.17975117828228,1.3260324615776,2.23043188499828,2.59649143721274,74.7929677104969,22.6685013933286,11.71938010206,2.39264474209864,8.17927600987927,9.96412011900474,12.0203897821279,,12.9043315774484,9.59783327534647,9137.79849109,2.19268704558971,3.88018805668106,-60.317155152053,16.2434397161516,11.309525225639,0,40.0489362739632,,,,,,,,,,,,,,,
Computer Age Management Services Ltd,CAMS,Diversified Financials,11606.50505245,2394.25,56.5316109904535,38.5656457505659,24.997564895534,27.9234556483421,40.8853771578641,44.3081358975056,13.4777599392965,,0,0,62.9746641310349,10.6702712242904,17.8549340633984,25.3661844627924,20.3295221815385,39.2853741465287,11190.70505245,22.4988951721364,2.64585068273568,114.274251181757,13.251887851721,6.12826042814549,23.7520977550264,30.4303007537093,,,,,,,,,,,,,,,
POWERGRID Infrastructure Investment Trust,PGINVIT,Power Transmission & Distribution,11553.3498432,125.94,30.4966472473868,27.5320767880697,5.48189415041782,28.3966719136496,,97.139644704295,-16.098752034726,,337.537980048249,288.799634869922,7.16479559415378,,,,,,16690.2398432,7.53299200834583,3.59579936242054,4.15559613436672,34.865920761249,14.8194306104885,15.0000241758454,24.968692280169,,,,,,,,,,,,,,,
Cholamandalam Financial Holdings Ltd,CHOLAHLDNG,Diversified Financials,11437.29698064,609.85,13.8694423998836,7.8311047675212,1.00278336102426,5.93057123747744,16.9638342573805,18.308294198448,-12.4444646207717,6.40920898546742,561.656926736592,520.527805020627,1.06740091036623,8.94511024702853,6.92393448595579,,-3.02954278394632,16.5130031375774,75003.36698064,1.00691599425993,0.0902727631141939,-47.4300425465423,25.3245042698902,24.2940434139427,48.6181077659889,12.1361164559032,,,,,,,,,,,,,,,
Hindustan Copper Ltd,HINDCOPPER,Mining - Copper,11362.532235,117,103.089568454002,10.7573162340609,3.45967867237733,6.05072463768113,14.246787057582,24.4812252964427,-23.1309332027832,11.7616148546396,104.422268328957,70.6782586343022,5.63318375566024,10.1549010219447,22.4714029634745,26.0341338954232,23.9058188592644,,12489.042235,10.4314233837651,0.284994835044356,323.169255045802,16.8086848556254,1.65866241874736,66.1424493881755,0.255387968542912,,,,,,,,,,,,,,,
Laxmi Organic Industries Ltd,LXCHEM,Specialty Chemicals,11181.93820293,420.55,88.0190349726857,17.3747734810408,8.74103380063645,7.16501415631733,10.9616240849202,12.6301422399693,-16.098752034726,,13.6313572422322,0.953586334827639,15.8338838133935,11.081720572585,22.1856705953508,9.01810159308931,37.3825230799603,,10782.08820293,10.8033875047631,0.117896722471115,261.30667746331,3.28302850702401,0.874787886722256,72.9199665968772,0.329142407980364,,,,,,,,,,,,,,,
Bharat Dynamics Ltd,BDL,Aerospace & Defense Equipments,10987.7109375,572.15,42.6260268359391,9.74264775360098,4.37658644254849,12.8347864188371,21.2956163960258,21.9147866180036,49.4299619823433,,0.420523326194245,0.243225626222181,7.70622070219074,-14.7620005733727,-13.3279089582775,30.3064167580394,-7.82339638113112,,9438.0509375,4.09263839742993,1.22602168473728,-28.9919867092909,17.379573196931,8.03529711849958,74.9261187382779,1.7332536743393,,,,,,,,,,,,,,,
IIFL Finance Ltd,IIFL,Investment Banking & Brokerage,10926.748896135,286.85,14.3750314373191,14.9643913554909,2.02589700419801,12.6910875880722,22.2581452293187,18.5347447156643,-21.0366145036572,-5.8523660979054,604.126502058987,591.715661462186,2.15493278379882,8.6124823932568,4.0854153980743,,20.0540625925019,,38731.738896135,2.02593690770715,1.04012825663268,-45.5136861840728,0.796437748496116,0.0551109526086566,24.9264598503506,21.1184319367832,,,,,,,,,,,,,,,
Capri Global Capital Ltd,CGCL,Consumer Finance,10839.67102165,628.9,61.2514608218907,10.8687574658605,3.45153429154026,24.0076511924465,34.7033769479758,33.4034240442792,61.8582372125859,67.923755166611,219.464275315903,219.464275315903,4.32077816489615,31.0659783433851,33.0258372931586,,32.301770731713,,14384.28102165,6.31204275411984,0.0646829058372358,132.164105558848,4.80122037763449,0.016886287013177,74.7402928978078,0.0286927925560472,,,,,,,,,,,,,,,
SJVN Ltd,SJVN,Renewable Energy,10806.93673125,27.55,6.56713117400235,13.2484725624802,9.8456010216484,45.1152411057224,79.0659776812053,71.8470104754672,-10.1372135731875,-3.19109260928417,16.9931937475667,14.5834082547505,35.1472862256623,3.72015613329646,0.126015414523462,-2.13793107225342,4.19051578717984,7.62209492911647,11674.62673125,0.844874103190636,8,-77.5711914568114,4.63333914088792,3.66899781233509,86.7683118624624,2.50858140462753,,,,,,,,,,,,,,,
Lakshmi Machine Works Ltd,LAXMIMACH,Industrial Machinery,10686.84588,10006,239.56166509751,2.59312220982144,1.74808870149261,2.46994922789865,10.4569343428811,7.03445526573687,27.5624109229194,20.7695081539817,0,0,4.5639163128549,-9.38544468112596,-21.4917940611239,14.0785617185922,-27.0256117613938,,9753.71588,6.00286800465093,0.0999640129553361,299.070689010269,12.1720584105588,2.81909575961809,31.1310118880464,4.17129083590752,,,,,,,,,,,,,,,
Shriram City Union Finance Ltd,SHRIRAMCIT,Consumer Finance,10665.55531602,1542.4,10.0285423085791,13.2458760764796,2.99078372245599,17.2429335296197,23.3984822777678,25.3754138388355,-7.16065831010825,-5.43546891634693,337.46425334692,311.831379104702,3.6271057536377,8.94068905578145,12.0275412402379,,13.9812426677884,,34182.92531602,1.25207850833971,2.04224314764776,-61.9883750707507,4.0795573383584,4.07507210484019,34.4646504423835,28.180707118548,,,,,,,,,,,,,,,
Krishna Institute of Medical Sciences Ltd,KIMS,Hospitals & Diagnostic Centres,10537.25871429,1342.4,52.3668557513666,27.0524256703616,15.3153530287058,15.015185320608,19.5466936919923,28.7953973927514,-16.098752034726,,36.1074652757963,26.0149054428834,36.1243761444832,21.0131385818887,27.7414391986383,30.1150380824253,47.5712877575436,,10581.64871429,12.0262257207797,,42.4280571573715,20.8704184210417,15.7703823548188,38.8443878874222,8.4420877463474,,,,,,,,,,,,,,,
Asahi India Glass Ltd,ASAHIINDIA,Auto Parts,10499.05411989,429.65,78.898730892688,9.81298762591626,3.48517289018968,5.39424133220371,18.3459401956137,19.4690480726745,25.8639111075175,15.3874102170892,107.376266138436,70.3080878324272,5.66320385746448,2.18292966693576,3.95554121978177,17.9674419198677,8.88351041267592,30.3164160990494,11953.33411989,7.37489928484427,0.231535077564251,106.522972132985,1.52568433613978,1.39535931663085,54.2376936212961,1.48177548332925,,,,,,,,,,,,,,,
Castrol India Ltd,CASTROLIND,Commodity Chemicals,10479.75165848,105.3,13.8237061845139,41.9203359725009,25.2230500964892,17.8776087725504,29.0446276772858,26.2799198207759,-27.2754707188255,-12.8869566178729,0,0,77.4148089903704,4.16587087586362,0.503940618580656,3.82509704700509,2.47795859582318,12.3492863713311,9205.56165848,7.41021733273937,5.19112789051439,-43.2554861195005,16.3506467567718,1.83035611091782,51.000000016176,12.1539193677776,,,,,,,,,,,,,,,
PVR Ltd,PVR,Theatres,10383.7256811,1754.05,-13.8858846482301,-45.1303746933381,-10.0175356104174,-99.7918195769667,21.0495239486786,17.8581437245613,12.1587794072161,4.83263256883562,272.88534962365,239.413657685175,,-17.0928221320406,-17.2245281093257,,,-22.5133047923925,14654.5056811,5.66364442080288,,25.4174995839878,28.2811546241795,19.5599602700942,17.0188356784371,31.9053642345243,,,,,,,,,,,,,,,
KEC International Ltd,KEC,Construction & Engineering,10346.52145065,403.1,18.7192818256079,17.9534111708598,4.1174967538732,4.20507420808697,10.8328351380695,9.65389847323367,-27.6511382113579,17.8996311045753,61.4845417285523,9.87501823084868,5.19810290686357,9.03759242964386,9.89446438419164,,30.1724705891443,22.0935790503516,12161.98145065,3.07960599062711,0.993912287240651,-68.8167274472648,26.3545095408244,22.1928825485182,51.8150793830153,12.2488096213765,,,,,,,,,,,,,,,
HFCL Ltd,HFCL,Telecom Equipments,10324.3816575,73.9,43.1982496129706,13.3078683467619,5.28482790035336,5.35983799385077,11.0179643669006,13.0425714663754,164.889841121168,41.8888478282875,48.9656714167624,13.9981387804333,7.25929660756973,8.62237651721485,18.9678709068812,166.839665642466,8.18957805247234,,10961.2516575,5.3675813282765,,332.02219745798,1.44107281613248,1.40306932952997,39.2334797799488,7.18759706021648,,,,,,,,,,,,,,,
Ratnamani Metals and Tubes Ltd,RATNAMANI,Building Products - Pipes,10257.02964,2288.2,37.1618044273758,14.9326970936398,10.6956782887535,11.7875415324957,17.7794668777455,18.928568378076,5.05657055018915,25.1135854544469,9.92120992573809,7.32455875545895,43.879367905631,6.17588837207248,7.89206123546307,28.6532948958146,10.7962695653989,,9762.66964,5.16061383807281,0.637798683401289,-38.0944906537476,16.0215481082007,15.5330915083034,60.1601288306797,12.0080059065229,,,,,,,,,,,,,,,
Intellect Design Arena Ltd,INTELLECT,Software Services,10244.574444025,802.9,38.9868495034631,21.3491818462489,13.4359037290424,17.303209492829,11.525661241776,25.0082311572349,3.14972561268231,47.5130682830458,5.86974936469181,1.83580931500609,41.2388769440826,12.6470516394881,,,,29.8255323947246,10089.984444025,7.29239441357673,,0.569703208477328,2.1134304710862,1.41282421512925,30.9097800731502,25.9607262721395,,,,,,,,,,,,,,,
Galaxy Surfactants Ltd,GALAXYSURF,Specialty Chemicals,10235.7869024,2980,33.8776292526643,25.5060865454423,15.6522459890278,10.8103273081162,13.7900803648139,16.4473401743163,10.172434405952,,22.2258934540229,7.24137666069878,40.4249341057787,9.09332220295374,13.6404004584628,16.5489899027046,24.0849468837417,49.0079395718502,10370.2069024,7.86515156822216,0.623484586075511,39.0632568218045,13.3659967498856,12.7861139742283,70.9309262690654,2.0534313707793,,,,,,,,,,,,,,,
Metropolis Healthcare Ltd,METROPOLIS,Hospitals & Diagnostic Centres,10215.745976565,2008.3,55.7871667571265,29.697864128055,20.9189152139642,18.129975050493,28.5244917014053,29.8839649914855,-11.4589187665223,,15.8560009038782,11.147360393187,62.6694045174538,15.3801546397119,15.6702642362492,22.1918078518081,18.7885622386139,46.8740155409641,9901.445976565,14.4277970462461,0.400219920246564,51.7306636330648,11.3466622258261,9.43317860939898,49.4972581170949,30.0639217996199,,,,,,,,,,,,,,,
KEI Industries Ltd,KEI,Cables,10195.88083689,1156.35,37.303822760464,16.6397779090084,8.70049627080659,6.50498607706404,10.6160028374092,11.4396553775853,109.728803868018,46.1868416800943,17.178466176239,1.76317743132888,22.1143421201676,12.2590077845606,14.1190798012062,-3.68357771753758,30.3512894623071,29.0947762948661,10280.07083689,5.73433715602011,0.176258313406119,-37.8579112577307,24.0369488021356,21.1210526494527,38.0232234152172,21.7763172074032,,,,,,,,,,,,,,,
Welspun India Ltd,WELSPUNIND,Textiles,10107.83829132,100.65,18.7296649643671,15.872320275759,6.44002608612119,7.28494253525233,17.9357633342987,19.166389939552,8.62243755635209,4.05715939588083,78.5490071408917,28.0006839013365,11.190622330234,4.25659963938652,-3.34439908262693,-6.40977028689331,-6.0307926687877,14.809965038344,12638.29829132,2.70029848321369,0.149100893936362,101.548479693405,4.89676661690403,2.54874619344901,70.3565095849124,9.0688425281514,,,,,,,,,,,,,,,
India Grid Trust,INDIGRID,Power Transmission & Distribution,10091.672504305,143.97,30.2408453576608,6.74221546965791,2.09699423076802,19.450256745021,,85.0574980620268,-6.53254198906389,,300.576230442698,280.517432259421,2.19763502834384,36.7639274484235,35.6627662699917,45.1616590019939,,19.0658984159669,22055.382504305,2.08054701778686,7.05391301289582,3.28195261215994,8.56005334625975,1.2066226475554,15.0043812495739,55.9063634614626,,,,,,,,,,,,,,,
